2023-02-14 20:08:14,255 DEBUG   HandlerThread:11157 [system_monitor.py:probe():181] {'os': 'Linux-5.15.0-60-generic-x86_64-with-glibc2.31', 'python': '3.11.0', 'heartbeatAt': '2023-02-14T23:08:14.249533', 'startedAt': '2023-02-14T23:08:13.655921', 'docker': None, 'cuda': None, 'args': ('--file_url', 'https://github.com/udacity/nd0821-c2-build-model-workflow-exercises/blob/master/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/genres_mod.parquet?raw=true', '--artifact_name', 'raw_data.parquet', '--artifact_type', 'raw_data', '--artifact_description', 'Data as downloaded'), 'state': 'running', 'program': '/home/daniel/PycharmProjects/genre_classification/download/download_data.py', 'codePath': 'download/download_data.py', 'git': {'remote': 'https://github.com/dangstan/genre_classification.git', 'commit': '4a2518d19eb9ecb90313aa20160a1d9ebb25e59b'}, 'email': 'dangstan@github.com', 'root': '/home/daniel/PycharmProjects/genre_classification', 'host': 'dangstan', 'username': 'daniel', 'executable': '/home/daniel/miniconda3/envs/mlflow-a1d43872affffcfe32bc63f817b37a020f200f83/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2225.4605, 'min': 2200.0, 'max': 3800.0}, 'cpu_freq_per_core': [{'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2007.368, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3800.0}], 'disk': {'total': 447.6293258666992, 'used': 182.10144424438477}, 'memory': {'total': 46.940425872802734}}
2023-02-14 20:08:14,255 INFO    HandlerThread:11157 [system_monitor.py:probe():182] Finished collecting system info
2023-02-14 20:08:14,255 INFO    HandlerThread:11157 [system_monitor.py:probe():185] Publishing system info
2023-02-14 20:08:14,255 DEBUG   HandlerThread:11157 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-02-14 20:08:14,255 DEBUG   HandlerThread:11157 [system_info.py:_save_pip():67] Saving pip packages done
2023-02-14 20:08:14,255 DEBUG   HandlerThread:11157 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-02-14 20:08:14,823 DEBUG   HandlerThread:11157 [system_info.py:_save_conda():86] Saving conda packages done
2023-02-14 20:08:14,823 INFO    HandlerThread:11157 [system_monitor.py:probe():187] Finished publishing system info
2023-02-14 20:08:14,825 DEBUG   SenderThread:11157 [sender.py:send():336] send: files
2023-02-14 20:08:14,826 INFO    SenderThread:11157 [sender.py:_save_file():1321] saving file wandb-metadata.json with policy now
2023-02-14 20:08:14,830 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: stop_status
2023-02-14 20:08:14,830 DEBUG   SenderThread:11157 [sender.py:send_request():363] send_request: stop_status
2023-02-14 20:08:15,042 DEBUG   SenderThread:11157 [sender.py:send():336] send: telemetry
2023-02-14 20:08:15,104 INFO    Thread-13 :11157 [dir_watcher.py:_on_file_created():275] file/dir created: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230214_200813-1i0xfdr1/files/wandb-summary.json
2023-02-14 20:08:15,104 INFO    Thread-13 :11157 [dir_watcher.py:_on_file_created():275] file/dir created: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230214_200813-1i0xfdr1/files/requirements.txt
2023-02-14 20:08:15,104 INFO    Thread-13 :11157 [dir_watcher.py:_on_file_created():275] file/dir created: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230214_200813-1i0xfdr1/files/wandb-metadata.json
2023-02-14 20:08:15,104 INFO    Thread-13 :11157 [dir_watcher.py:_on_file_created():275] file/dir created: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230214_200813-1i0xfdr1/files/conda-environment.yaml
2023-02-14 20:08:15,508 INFO    wandb-upload_0:11157 [upload_job.py:push():138] Uploaded file /tmp/tmpp2_rvyehwandb/799enob8-wandb-metadata.json
2023-02-14 20:08:17,347 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: log_artifact
2023-02-14 20:08:17,347 DEBUG   SenderThread:11157 [sender.py:send_request():363] send_request: log_artifact
2023-02-14 20:08:17,982 INFO    SenderThread:11157 [sender.py:send_request_log_artifact():1381] logged artifact raw_data.parquet - {'id': 'QXJ0aWZhY3Q6MzY1NjE2MjQ2', 'digest': 'd07cfe0c8bd86971c9f85bce13c85266', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'raw_data.parquet', 'alias': 'latest'}, {'artifactCollectionName': 'raw_data.parquet', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUyODU3OTA5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzY1NjE2MjQ2', 'versionIndex': 0}}, 'version': 'v0'}
2023-02-14 20:08:18,104 INFO    Thread-13 :11157 [dir_watcher.py:_on_file_created():275] file/dir created: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230214_200813-1i0xfdr1/files/output.log
2023-02-14 20:08:18,550 DEBUG   SenderThread:11157 [sender.py:send():336] send: telemetry
2023-02-14 20:08:18,550 DEBUG   SenderThread:11157 [sender.py:send():336] send: exit
2023-02-14 20:08:18,550 INFO    SenderThread:11157 [sender.py:send_exit():559] handling exit code: 0
2023-02-14 20:08:18,550 INFO    SenderThread:11157 [sender.py:send_exit():561] handling runtime: 4
2023-02-14 20:08:18,550 INFO    SenderThread:11157 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-14 20:08:18,551 INFO    SenderThread:11157 [sender.py:send_exit():567] send defer
2023-02-14 20:08:18,551 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: defer
2023-02-14 20:08:18,551 INFO    HandlerThread:11157 [handler.py:handle_request_defer():170] handle defer: 0
2023-02-14 20:08:18,551 DEBUG   SenderThread:11157 [sender.py:send_request():363] send_request: defer
2023-02-14 20:08:18,551 INFO    SenderThread:11157 [sender.py:send_request_defer():583] handle sender defer: 0
2023-02-14 20:08:18,551 INFO    SenderThread:11157 [sender.py:transition_state():587] send defer: 1
2023-02-14 20:08:18,551 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: defer
2023-02-14 20:08:18,551 INFO    HandlerThread:11157 [handler.py:handle_request_defer():170] handle defer: 1
2023-02-14 20:08:18,551 DEBUG   SenderThread:11157 [sender.py:send_request():363] send_request: defer
2023-02-14 20:08:18,551 INFO    SenderThread:11157 [sender.py:send_request_defer():583] handle sender defer: 1
2023-02-14 20:08:18,551 INFO    SenderThread:11157 [sender.py:transition_state():587] send defer: 2
2023-02-14 20:08:18,551 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: defer
2023-02-14 20:08:18,551 INFO    HandlerThread:11157 [handler.py:handle_request_defer():170] handle defer: 2
2023-02-14 20:08:18,551 INFO    HandlerThread:11157 [system_monitor.py:finish():161] Stopping system monitor
2023-02-14 20:08:18,552 DEBUG   SystemMonitor:11157 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-02-14 20:08:18,552 DEBUG   SystemMonitor:11157 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-02-14 20:08:18,552 INFO    HandlerThread:11157 [interfaces.py:finish():175] Joined cpu
2023-02-14 20:08:18,552 DEBUG   SystemMonitor:11157 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-02-14 20:08:18,552 INFO    HandlerThread:11157 [interfaces.py:finish():175] Joined disk
2023-02-14 20:08:18,552 INFO    HandlerThread:11157 [interfaces.py:finish():175] Joined memory
2023-02-14 20:08:18,552 INFO    HandlerThread:11157 [interfaces.py:finish():175] Joined network
2023-02-14 20:08:18,553 DEBUG   SenderThread:11157 [sender.py:send_request():363] send_request: defer
2023-02-14 20:08:18,553 INFO    SenderThread:11157 [sender.py:send_request_defer():583] handle sender defer: 2
2023-02-14 20:08:18,553 INFO    SenderThread:11157 [sender.py:transition_state():587] send defer: 3
2023-02-14 20:08:18,553 DEBUG   SenderThread:11157 [sender.py:send():336] send: stats
2023-02-14 20:08:18,553 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: defer
2023-02-14 20:08:18,553 INFO    HandlerThread:11157 [handler.py:handle_request_defer():170] handle defer: 3
2023-02-14 20:08:18,553 DEBUG   SenderThread:11157 [sender.py:send_request():363] send_request: defer
2023-02-14 20:08:18,553 INFO    SenderThread:11157 [sender.py:send_request_defer():583] handle sender defer: 3
2023-02-14 20:08:18,553 INFO    SenderThread:11157 [sender.py:transition_state():587] send defer: 4
2023-02-14 20:08:18,553 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: defer
2023-02-14 20:08:18,553 INFO    HandlerThread:11157 [handler.py:handle_request_defer():170] handle defer: 4
2023-02-14 20:08:18,553 DEBUG   SenderThread:11157 [sender.py:send_request():363] send_request: defer
2023-02-14 20:08:18,553 INFO    SenderThread:11157 [sender.py:send_request_defer():583] handle sender defer: 4
2023-02-14 20:08:18,553 INFO    SenderThread:11157 [sender.py:transition_state():587] send defer: 5
2023-02-14 20:08:18,554 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: defer
2023-02-14 20:08:18,554 INFO    HandlerThread:11157 [handler.py:handle_request_defer():170] handle defer: 5
2023-02-14 20:08:18,554 DEBUG   SenderThread:11157 [sender.py:send():336] send: summary
2023-02-14 20:08:18,554 INFO    SenderThread:11157 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-14 20:08:18,554 DEBUG   SenderThread:11157 [sender.py:send_request():363] send_request: defer
2023-02-14 20:08:18,554 INFO    SenderThread:11157 [sender.py:send_request_defer():583] handle sender defer: 5
2023-02-14 20:08:18,554 INFO    SenderThread:11157 [sender.py:transition_state():587] send defer: 6
2023-02-14 20:08:18,554 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: defer
2023-02-14 20:08:18,554 INFO    HandlerThread:11157 [handler.py:handle_request_defer():170] handle defer: 6
2023-02-14 20:08:18,554 DEBUG   SenderThread:11157 [sender.py:send_request():363] send_request: defer
2023-02-14 20:08:18,554 INFO    SenderThread:11157 [sender.py:send_request_defer():583] handle sender defer: 6
2023-02-14 20:08:18,557 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: status_report
2023-02-14 20:08:18,784 INFO    SenderThread:11157 [sender.py:transition_state():587] send defer: 7
2023-02-14 20:08:18,784 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: defer
2023-02-14 20:08:18,784 INFO    HandlerThread:11157 [handler.py:handle_request_defer():170] handle defer: 7
2023-02-14 20:08:18,784 DEBUG   SenderThread:11157 [sender.py:send_request():363] send_request: defer
2023-02-14 20:08:18,784 INFO    SenderThread:11157 [sender.py:send_request_defer():583] handle sender defer: 7
2023-02-14 20:08:19,104 INFO    Thread-13 :11157 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230214_200813-1i0xfdr1/files/wandb-summary.json
2023-02-14 20:08:19,104 INFO    Thread-13 :11157 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230214_200813-1i0xfdr1/files/config.yaml
2023-02-14 20:08:19,135 INFO    SenderThread:11157 [sender.py:transition_state():587] send defer: 8
2023-02-14 20:08:19,135 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: defer
2023-02-14 20:08:19,135 INFO    HandlerThread:11157 [handler.py:handle_request_defer():170] handle defer: 8
2023-02-14 20:08:19,135 DEBUG   SenderThread:11157 [sender.py:send_request():363] send_request: defer
2023-02-14 20:08:19,135 INFO    SenderThread:11157 [sender.py:send_request_defer():583] handle sender defer: 8
2023-02-14 20:08:19,139 INFO    SenderThread:11157 [sender.py:transition_state():587] send defer: 9
2023-02-14 20:08:19,139 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: defer
2023-02-14 20:08:19,139 DEBUG   SenderThread:11157 [sender.py:send():336] send: artifact
2023-02-14 20:08:19,139 INFO    HandlerThread:11157 [handler.py:handle_request_defer():170] handle defer: 9
2023-02-14 20:08:19,551 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: poll_exit
2023-02-14 20:08:19,992 INFO    SenderThread:11157 [sender.py:send_artifact():1417] sent artifact job-https___github.com_dangstan_genre_classification.git_download_download_data.py - {'id': 'QXJ0aWZhY3Q6MzY1NjE2MzM5', 'digest': 'be7b362a62864985185af9cdd2e5b8ba', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_dangstan_genre_classification.git_download_download_data.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_dangstan_genre_classification.git_download_download_data.py', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUyODU3OTI4', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzY1NjE2MzM5', 'versionIndex': 0}}, 'version': 'v0'}
2023-02-14 20:08:19,992 DEBUG   SenderThread:11157 [sender.py:send_request():363] send_request: defer
2023-02-14 20:08:19,992 INFO    SenderThread:11157 [sender.py:send_request_defer():583] handle sender defer: 9
2023-02-14 20:08:19,992 INFO    SenderThread:11157 [dir_watcher.py:finish():362] shutting down directory watcher
2023-02-14 20:08:20,104 INFO    Thread-13 :11157 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230214_200813-1i0xfdr1/files/output.log
2023-02-14 20:08:20,105 INFO    SenderThread:11157 [dir_watcher.py:finish():392] scan: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230214_200813-1i0xfdr1/files
2023-02-14 20:08:20,105 INFO    SenderThread:11157 [dir_watcher.py:finish():406] scan save: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230214_200813-1i0xfdr1/files/conda-environment.yaml conda-environment.yaml
2023-02-14 20:08:20,105 INFO    SenderThread:11157 [dir_watcher.py:finish():406] scan save: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230214_200813-1i0xfdr1/files/wandb-summary.json wandb-summary.json
2023-02-14 20:08:20,105 INFO    SenderThread:11157 [dir_watcher.py:finish():406] scan save: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230214_200813-1i0xfdr1/files/wandb-metadata.json wandb-metadata.json
2023-02-14 20:08:20,107 INFO    SenderThread:11157 [dir_watcher.py:finish():406] scan save: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230214_200813-1i0xfdr1/files/config.yaml config.yaml
2023-02-14 20:08:20,107 INFO    SenderThread:11157 [dir_watcher.py:finish():406] scan save: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230214_200813-1i0xfdr1/files/requirements.txt requirements.txt
2023-02-14 20:08:20,111 INFO    SenderThread:11157 [dir_watcher.py:finish():406] scan save: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230214_200813-1i0xfdr1/files/output.log output.log
2023-02-14 20:08:20,111 INFO    SenderThread:11157 [sender.py:transition_state():587] send defer: 10
2023-02-14 20:08:20,113 DEBUG   SenderThread:11157 [sender.py:send_request():363] send_request: poll_exit
2023-02-14 20:08:20,116 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: defer
2023-02-14 20:08:20,116 INFO    HandlerThread:11157 [handler.py:handle_request_defer():170] handle defer: 10
2023-02-14 20:08:20,116 DEBUG   SenderThread:11157 [sender.py:send_request():363] send_request: defer
2023-02-14 20:08:20,116 INFO    SenderThread:11157 [sender.py:send_request_defer():583] handle sender defer: 10
2023-02-14 20:08:20,116 INFO    SenderThread:11157 [file_pusher.py:finish():162] shutting down file pusher
2023-02-14 20:08:20,551 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: poll_exit
2023-02-14 20:08:20,551 DEBUG   SenderThread:11157 [sender.py:send_request():363] send_request: poll_exit
2023-02-14 20:08:20,719 INFO    wandb-upload_0:11157 [upload_job.py:push():138] Uploaded file /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230214_200813-1i0xfdr1/files/conda-environment.yaml
2023-02-14 20:08:20,838 INFO    wandb-upload_3:11157 [upload_job.py:push():138] Uploaded file /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230214_200813-1i0xfdr1/files/requirements.txt
2023-02-14 20:08:20,854 INFO    wandb-upload_2:11157 [upload_job.py:push():138] Uploaded file /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230214_200813-1i0xfdr1/files/config.yaml
2023-02-14 20:08:20,855 INFO    wandb-upload_1:11157 [upload_job.py:push():138] Uploaded file /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230214_200813-1i0xfdr1/files/wandb-summary.json
2023-02-14 20:08:20,878 INFO    wandb-upload_4:11157 [upload_job.py:push():138] Uploaded file /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230214_200813-1i0xfdr1/files/output.log
2023-02-14 20:08:21,078 INFO    Thread-12 (_thread_body):11157 [sender.py:transition_state():587] send defer: 11
2023-02-14 20:08:21,078 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: defer
2023-02-14 20:08:21,079 INFO    HandlerThread:11157 [handler.py:handle_request_defer():170] handle defer: 11
2023-02-14 20:08:21,079 DEBUG   SenderThread:11157 [sender.py:send_request():363] send_request: defer
2023-02-14 20:08:21,079 INFO    SenderThread:11157 [sender.py:send_request_defer():583] handle sender defer: 11
2023-02-14 20:08:21,079 INFO    SenderThread:11157 [file_pusher.py:join():167] waiting for file pusher
2023-02-14 20:08:21,079 INFO    SenderThread:11157 [sender.py:transition_state():587] send defer: 12
2023-02-14 20:08:21,079 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: defer
2023-02-14 20:08:21,079 INFO    HandlerThread:11157 [handler.py:handle_request_defer():170] handle defer: 12
2023-02-14 20:08:21,079 DEBUG   SenderThread:11157 [sender.py:send_request():363] send_request: defer
2023-02-14 20:08:21,079 INFO    SenderThread:11157 [sender.py:send_request_defer():583] handle sender defer: 12
2023-02-14 20:08:21,253 INFO    SenderThread:11157 [sender.py:transition_state():587] send defer: 13
2023-02-14 20:08:21,253 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: defer
2023-02-14 20:08:21,253 INFO    HandlerThread:11157 [handler.py:handle_request_defer():170] handle defer: 13
2023-02-14 20:08:21,253 DEBUG   SenderThread:11157 [sender.py:send_request():363] send_request: defer
2023-02-14 20:08:21,253 INFO    SenderThread:11157 [sender.py:send_request_defer():583] handle sender defer: 13
2023-02-14 20:08:21,253 INFO    SenderThread:11157 [sender.py:transition_state():587] send defer: 14
2023-02-14 20:08:21,254 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: defer
2023-02-14 20:08:21,254 INFO    HandlerThread:11157 [handler.py:handle_request_defer():170] handle defer: 14
2023-02-14 20:08:21,254 DEBUG   SenderThread:11157 [sender.py:send():336] send: final
2023-02-14 20:08:21,254 DEBUG   SenderThread:11157 [sender.py:send():336] send: footer
2023-02-14 20:08:21,254 DEBUG   SenderThread:11157 [sender.py:send_request():363] send_request: defer
2023-02-14 20:08:21,254 INFO    SenderThread:11157 [sender.py:send_request_defer():583] handle sender defer: 14
2023-02-14 20:08:21,255 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: poll_exit
2023-02-14 20:08:21,255 DEBUG   SenderThread:11157 [sender.py:send_request():363] send_request: poll_exit
2023-02-14 20:08:21,255 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: server_info
2023-02-14 20:08:21,255 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: get_summary
2023-02-14 20:08:21,256 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: sampled_history
2023-02-14 20:08:21,256 DEBUG   SenderThread:11157 [sender.py:send_request():363] send_request: server_info
2023-02-14 20:08:21,452 DEBUG   HandlerThread:11157 [handler.py:handle_request():144] handle_request: shutdown
2023-02-14 20:08:21,452 INFO    HandlerThread:11157 [handler.py:finish():841] shutting down handler
2023-02-14 20:08:22,256 INFO    WriterThread:11157 [datastore.py:close():299] close: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230214_200813-1i0xfdr1/run-1i0xfdr1.wandb
2023-02-14 20:08:22,452 INFO    SenderThread:11157 [sender.py:finish():1493] shutting down sender
2023-02-14 20:08:22,452 INFO    SenderThread:11157 [file_pusher.py:finish():162] shutting down file pusher
2023-02-14 20:08:22,452 INFO    SenderThread:11157 [file_pusher.py:join():167] waiting for file pusher
